"X","Y","DateTime","ID","wet_recurse$revisits","revisits"
1117087.63434414,-2066702.8616604,2013-11-01 18:10:00,"MET.K2",31,31
1117544.3725466,-2066626.93933825,2013-11-02 10:10:00,"MET.K2",61,61
1107711.71870852,-2075696.12977518,2013-11-02 18:10:00,"MET.K2",43,43
1118670.57776855,-2099378.17431145,2013-11-03 04:11:00,"MET.K2",40,40
1118941.77430062,-2099394.61553529,2013-11-03 05:10:00,"MET.K2",38,38
1118964.66290112,-2099449.13956698,2013-11-03 06:10:00,"MET.K2",39,39
1119018.36497663,-2099638.17007959,2013-11-03 07:10:00,"MET.K2",38,38
1119025.04576695,-2099649.51580978,2013-11-03 08:10:00,"MET.K2",37,37
1119075.10236792,-2099577.0268666,2013-11-03 09:10:00,"MET.K2",41,41
1118891.18792604,-2099430.00889089,2013-11-03 10:10:00,"MET.K2",37,37
1118918.13256976,-2099521.74614341,2013-11-03 11:10:00,"MET.K2",38,38
1118999.21174379,-2099524.44528929,2013-11-03 12:10:00,"MET.K2",39,39
1118725.55116791,-2099316.97260666,2013-11-03 13:10:00,"MET.K2",39,39
1118946.16215976,-2099368.80766924,2013-11-03 14:10:00,"MET.K2",38,38
1110758.04538705,-2094347.24659153,2013-11-03 20:12:00,"MET.K2",22,22
1107704.51046324,-2075645.8535643,2013-11-04 08:36:00,"MET.K2",44,44
1107811.31018449,-2075565.89644877,2013-11-04 09:36:00,"MET.K2",46,46
1117290.56913191,-2066225.66058116,2013-11-04 17:44:00,"MET.K2",75,75
1117296.04754523,-2066220.27817328,2013-11-04 18:43:00,"MET.K2",75,75
1117123.48324344,-2065929.17386747,2013-11-04 19:43:00,"MET.K2",72,72
1117286.49417748,-2066242.21119133,2013-11-05 00:43:00,"MET.K2",75,75
1117030.09895452,-2065757.43846998,2013-11-05 01:44:00,"MET.K2",51,51
1116931.2782921,-2065752.36169614,2013-11-05 02:44:00,"MET.K2",48,48
1117003.35388009,-2065927.10838908,2013-11-05 03:43:00,"MET.K2",69,69
1117147.17082079,-2066178.34583817,2013-11-05 04:43:00,"MET.K2",74,74
1117272.42826329,-2066239.89915393,2013-11-05 07:10:00,"MET.K2",75,75
1117305.11742912,-2066213.15998558,2013-11-05 08:08:00,"MET.K2",75,75
1117295.20144247,-2066246.20356975,2013-11-05 10:34:00,"MET.K2",75,75
1117265.7287495,-2066228.55812165,2013-11-05 11:33:00,"MET.K2",74,74
1117289.7230343,-2066251.58597577,2013-11-05 12:34:00,"MET.K2",75,75
1117276.32296751,-2066228.90386067,2013-11-05 13:33:00,"MET.K2",75,75
1117283.26422034,-2066232.83748492,2013-11-05 14:33:00,"MET.K2",75,75
1117665.44316537,-2066221.2148698,2013-11-05 15:33:00,"MET.K2",73,73
1118822.80890043,-2080279.34158367,2013-11-07 21:21:00,"MET.K2",65,65
1119475.32882664,-2080417.64887624,2013-11-07 22:20:00,"MET.K2",26,26
1119757.88284187,-2080419.55838733,2013-11-07 23:20:00,"MET.K2",21,21
1119949.05366689,-2080407.3304118,2013-11-08 00:22:00,"MET.K2",23,23
1118896.55374309,-2080239.13444646,2013-11-08 07:22:00,"MET.K2",64,64
1118552.01195892,-2080135.09186134,2013-11-08 08:21:00,"MET.K2",61,61
1118986.88808215,-2099364.60171698,2013-11-09 03:48:00,"MET.K2",38,38
1119267.36557414,-2099420.28714288,2013-11-09 04:51:00,"MET.K2",40,40
1119247.91537781,-2099421.49362316,2013-11-09 05:49:00,"MET.K2",41,41
1119200.32455826,-2099419.90872087,2013-11-09 06:48:00,"MET.K2",41,41
1119183.59119462,-2099710.41201004,2013-11-09 07:48:00,"MET.K2",38,38
1119064.80878283,-2099621.17730449,2013-11-09 08:48:00,"MET.K2",40,40
1119044.70577956,-2099588.99230929,2013-11-09 11:49:00,"MET.K2",39,39
1118587.46086819,-2099171.48403221,2013-11-09 16:29:00,"MET.K2",25,25
1110496.94927378,-2094236.74532784,2013-11-09 20:28:00,"MET.K2",23,23
1118726.69081976,-2080140.84631506,2013-11-10 08:28:00,"MET.K2",62,62
1118735.8787237,-2080130.02613285,2013-11-10 09:28:00,"MET.K2",62,62
1118730.40237625,-2080135.40715077,2013-11-10 10:29:00,"MET.K2",62,62
1118725.1700942,-2080133.38057131,2013-11-10 11:29:00,"MET.K2",62,62
1118733.93195337,-2080135.52344298,2013-11-10 12:28:00,"MET.K2",62,62
1118726.2637532,-2080153.8082232,2013-11-10 13:28:00,"MET.K2",62,62
1118730.52442656,-2080131.70279591,2013-11-10 14:28:00,"MET.K2",62,62
1118718.23506873,-2080129.4448177,2013-11-10 15:28:00,"MET.K2",63,63
1118728.57765796,-2080137.20010611,2013-11-10 16:29:00,"MET.K2",62,62
1119135.97197611,-2079674.19347458,2013-11-10 17:28:00,"MET.K2",22,22
1117281.37837011,-2066236.48303482,2013-11-11 10:54:00,"MET.K2",75,75
1117531.68463278,-2066257.63009151,2013-11-11 11:56:00,"MET.K2",77,77
1117701.76149365,-2066354.017622,2013-11-11 12:55:00,"MET.K2",73,73
1117604.80495344,-2066237.77261138,2013-11-11 13:55:00,"MET.K2",77,77
1117323.17202613,-2066093.25576991,2013-11-13 17:55:00,"MET.K2",75,75
1117025.72606297,-2065349.47639657,2013-11-13 18:55:00,"MET.K2",33,33
1117026.57287711,-2065106.66676606,2013-11-13 19:55:00,"MET.K2",32,32
1116983.76999027,-2065335.13307865,2013-11-13 23:55:00,"MET.K2",34,34
1117234.64381051,-2066097.78214325,2013-11-14 17:55:00,"MET.K2",76,76
1125612.39911869,-2054336.98244089,2013-11-15 07:55:00,"MET.K2",21,21
1120907.0821883,-2053256.00295226,2013-11-15 11:55:00,"MET.K2",37,37
1117020.609865,-2065343.74840674,2013-11-15 20:55:00,"MET.K2",33,33
1119163.44686738,-2080448.14652192,2013-11-16 02:55:00,"MET.K2",45,45
1119526.29923093,-2080532.41537705,2013-11-16 03:55:00,"MET.K2",25,25
1119480.5539855,-2080473.43651946,2013-11-16 06:56:00,"MET.K2",25,25
1118571.62927702,-2079807.61333444,2013-11-16 07:55:00,"MET.K2",50,50
1107636.73486318,-2075447.19936894,2013-11-16 15:55:00,"MET.K2",44,44
1107981.03847983,-2075834.57144038,2013-11-16 17:55:00,"MET.K2",41,41
1119076.11627087,-2080632.50329754,2013-11-17 00:55:00,"MET.K2",35,35
1119968.17388209,-2081379.38315019,2013-11-17 01:54:00,"MET.K2",21,21
1119743.50130011,-2080159.54401018,2013-11-17 06:55:00,"MET.K2",23,23
1117328.87104129,-2066243.59423893,2013-11-17 12:55:00,"MET.K2",74,74
1117284.54682179,-2066247.70883749,2013-11-17 13:55:00,"MET.K2",75,75
1118735.8787237,-2080130.02613285,2013-11-19 20:46:00,"MET.K2",62,62
1118718.23506873,-2080129.4448177,2013-11-19 21:46:00,"MET.K2",63,63
1118702.34957156,-2080182.68175122,2013-11-22 20:07:00,"MET.K2",61,61
1118726.81286968,-2080137.14196038,2013-11-22 21:07:00,"MET.K2",62,62
1119365.87356016,-2080415.89225188,2013-11-22 22:07:00,"MET.K2",29,29
1119541.49104869,-2080660.83190854,2013-11-22 23:07:00,"MET.K2",22,22
1119053.10612804,-2080205.36443261,2013-11-24 23:07:00,"MET.K2",60,60
1119063.08225869,-2080224.23196009,2013-11-25 00:07:00,"MET.K2",61,61
1119588.0452779,-2080159.97585404,2013-11-27 23:44:00,"MET.K2",25,25
1119372.09526094,-2079798.76961954,2013-11-28 00:45:00,"MET.K2",24,24
1119157.45191581,-2080201.38890175,2013-11-28 07:19:00,"MET.K2",61,61
1118884.34664218,-2080019.98074086,2013-11-28 09:43:00,"MET.K2",60,60
1118830.2331152,-2080268.46332627,2013-11-28 10:43:00,"MET.K2",65,65
1118974.94913684,-2079950.66751619,2013-11-28 11:44:00,"MET.K2",60,60
1118757.10831697,-2080182.63178642,2013-11-28 14:42:00,"MET.K2",63,63
1119260.16574548,-2099477.51826602,2013-11-30 01:54:00,"MET.K2",40,40
1118743.84741886,-2080156.24176514,2013-11-30 17:55:00,"MET.K2",62,62
1117554.16815673,-2066326.95298137,2013-11-30 22:54:00,"MET.K2",78,78
1117364.12430643,-2066246.59897371,2013-12-01 06:55:00,"MET.K2",76,76
1117283.08292123,-2066238.39276737,2013-12-01 08:32:00,"MET.K2",75,75
1117281.55966854,-2066230.9277525,2013-12-01 09:29:00,"MET.K2",75,75
1117270.90500704,-2066232.43414108,2013-12-01 10:31:00,"MET.K2",75,75
1117576.51603488,-2066075.57337387,2013-12-01 11:29:00,"MET.K2",73,73
1117924.62119229,-2065862.63715952,2013-12-01 12:29:00,"MET.K2",21,21
1118777.74282964,-2080092.47532557,2013-12-02 18:29:00,"MET.K2",60,60
1118732.47225445,-2080126.2055205,2013-12-02 19:29:00,"MET.K2",61,61
1122895.67595445,-2090859.24198005,2013-12-04 08:43:00,"MET.K2",24,24
1126991.46516611,-2091710.12894837,2013-12-04 11:43:00,"MET.K2",25,25
1126119.55565907,-2090332.94871029,2013-12-04 12:43:00,"MET.K2",26,26
1126107.39580514,-2090326.97894423,2013-12-04 19:43:00,"MET.K2",26,26
1126237.14796817,-2090195.98051717,2013-12-04 20:43:00,"MET.K2",23,23
1127495.92916984,-2091934.74075628,2013-12-05 09:08:00,"MET.K2",25,25
1126130.13769245,-2090333.30336465,2013-12-05 11:09:00,"MET.K2",26,26
1125891.29412102,-2090716.50987671,2013-12-05 12:09:00,"MET.K2",23,23
1125776.05479317,-2090888.78500262,2013-12-05 13:09:00,"MET.K2",21,21
1126004.66811453,-2090336.51534503,2013-12-06 11:23:00,"MET.K2",24,24
1125631.87980294,-2090396.33604734,2013-12-06 12:22:00,"MET.K2",22,22
1126221.26450262,-2090301.13086793,2013-12-07 08:49:00,"MET.K2",24,24
1126222.59295205,-2090314.15323768,2013-12-07 12:49:00,"MET.K2",24,24
1127429.64056217,-2091700.74606456,2013-12-10 09:30:00,"MET.K2",29,29
1125893.10075598,-2092769.03344362,2013-12-11 18:30:00,"MET.K2",22,22
1126105.95664948,-2093738.44640973,2013-12-12 06:30:00,"MET.K2",22,22
1126939.88676674,-2091721.37592027,2013-12-12 14:31:00,"MET.K2",24,24
1127204.69227028,-2091774.7693726,2013-12-13 11:30:00,"MET.K2",29,29
1125882.52014631,-2092768.67852628,2013-12-13 13:30:00,"MET.K2",22,22
1126219.09473538,-2092944.98525428,2013-12-14 09:30:00,"MET.K2",21,21
1127176.25045323,-2092148.34499659,2013-12-14 13:30:00,"MET.K2",25,25
1127128.03024359,-2091901.9813199,2013-12-14 14:30:00,"MET.K2",29,29
1127075.39656792,-2092102.31208752,2013-12-14 15:30:00,"MET.K2",24,24
1125631.5274666,-2090934.00284763,2013-12-15 08:30:00,"MET.K2",21,21
1127200.97776737,-2091780.20693233,2013-12-15 10:31:00,"MET.K2",29,29
1125973.00617303,-2090754.47596538,2013-12-16 04:30:00,"MET.K2",22,22
1125999.79589974,-2090798.01722502,2013-12-16 05:30:00,"MET.K2",21,21
1125978.33305328,-2090700.88552678,2013-12-16 06:30:00,"MET.K2",25,25
1126009.53081445,-2090612.93537641,2013-12-16 07:30:00,"MET.K2",26,26
1126225.95019685,-2090740.70582376,2013-12-16 08:30:00,"MET.K2",22,22
1127070.03591812,-2091631.18723264,2013-12-16 10:30:00,"MET.K2",24,24
1125989.6596618,-2090679.01619966,2013-12-16 22:30:00,"MET.K2",25,25
1126034.12334978,-2090669.38191858,2013-12-17 00:30:00,"MET.K2",23,23
1125859.67289374,-2090711.74253471,2013-12-17 01:31:00,"MET.K2",22,22
1125858.09613456,-2090706.12748375,2013-12-17 02:32:00,"MET.K2",22,22
1125864.96378138,-2090711.91981821,2013-12-17 03:30:00,"MET.K2",22,22
1126055.33770526,-2090773.92211524,2013-12-17 07:30:00,"MET.K2",23,23
1126308.21981539,-2090762.00440367,2013-12-17 08:30:00,"MET.K2",21,21
1127200.72890158,-2091787.61430404,2013-12-17 10:30:00,"MET.K2",28,28
1127195.56264251,-2091783.73286732,2013-12-17 11:30:00,"MET.K2",29,29
1127187.11850252,-2091772.32446447,2013-12-17 12:30:00,"MET.K2",29,29
1127202.55501608,-2091785.82227924,2013-12-17 13:30:00,"MET.K2",28,28
1127229.2789645,-2091831.21901798,2013-12-17 14:30:00,"MET.K2",30,30
1127191.16476967,-2091809.54239971,2013-12-17 15:30:00,"MET.K2",28,28
1127271.85336286,-2091825.23268494,2013-12-17 16:30:00,"MET.K2",30,30
1127296.1285993,-2091890.94228108,2013-12-17 17:30:00,"MET.K2",32,32
1127163.1586279,-2092170.15451125,2013-12-17 18:30:00,"MET.K2",24,24
1119496.93806122,-2080779.86115592,2013-12-18 21:10:00,"MET.K2",22,22
1118761.23748112,-2080271.75113303,2013-12-18 22:10:00,"MET.K2",65,65
1128833.96737183,-2100308.75813944,2013-12-22 07:03:00,"MET.K2",24,24
1123170.52542908,-2112699.48253891,2014-01-18 00:38:00,"MET.K2",23,23
1123405.60685728,-2112369.97810639,2014-01-18 11:38:00,"MET.K2",30,30
1123373.264005,-2112335.51360585,2014-01-19 22:37:00,"MET.K2",28,28
1123422.94204594,-2111960.81704556,2014-01-24 00:41:00,"MET.K2",24,24
1123426.94411066,-2112417.05002688,2014-01-25 00:53:00,"MET.K2",31,31
1116869.23221056,-2053299.02556077,2013-11-02 18:11:00,"MET.K3",72,72
1116974.47151051,-2053217.1661669,2013-11-02 19:10:00,"MET.K3",71,71
1121383.87310495,-2053497.72099473,2013-11-03 07:11:00,"MET.K3",23,23
1121181.04526408,-2053316.84361982,2013-11-03 08:11:00,"MET.K3",31,31
1117943.26126781,-2053178.13653759,2013-11-03 17:37:00,"MET.K3",30,30
1117663.01977475,-2053365.53866187,2013-11-03 18:36:00,"MET.K3",27,27
1117050.5622925,-2053325.29189319,2013-11-03 19:37:00,"MET.K3",72,72
1116877.22650121,-2053325.23686048,2013-11-04 04:14:00,"MET.K3",73,73
1116948.3227536,-2053314.56401846,2013-11-04 05:15:00,"MET.K3",71,71
1116921.33932947,-2053328.5189162,2013-11-04 06:14:00,"MET.K3",73,73
1117195.50950403,-2052836.90608971,2013-11-04 07:15:00,"MET.K3",44,44
1117684.82829609,-2052583.98129717,2013-11-04 08:15:00,"MET.K3",27,27
1123456.75973934,-2047553.33526718,2013-11-05 08:43:00,"MET.K3",23,23
1123086.38834673,-2047244.63135717,2013-11-05 14:33:00,"MET.K3",25,25
1123185.54151918,-2047188.54223102,2013-11-05 15:33:00,"MET.K3",25,25
1123079.2702118,-2047083.11316651,2013-11-05 16:32:00,"MET.K3",22,22
1122975.23686704,-2047126.06749685,2013-11-05 17:32:00,"MET.K3",22,22
1123073.51603702,-2047205.28041155,2013-11-05 18:32:00,"MET.K3",25,25
1123186.07192825,-2047335.01532113,2013-11-05 19:32:00,"MET.K3",27,27
1123259.58714357,-2047359.66013392,2013-11-05 20:32:00,"MET.K3",25,25
1123224.7489511,-2047451.21652254,2013-11-05 21:34:00,"MET.K3",26,26
1123220.85155132,-2047462.21257067,2013-11-05 22:32:00,"MET.K3",27,27
1123229.62883281,-2047464.35318294,2013-11-05 23:32:00,"MET.K3",26,26
1123285.86062505,-2047584.83487099,2013-11-06 00:33:00,"MET.K3",27,27
1116967.0983491,-2053335.56253079,2013-11-06 19:32:00,"MET.K3",71,71
1116984.64766909,-2053339.83926186,2013-11-06 20:32:00,"MET.K3",70,70
1116280.1490337,-2054012.15067423,2013-11-06 21:32:00,"MET.K3",35,35
1116097.81235591,-2053798.6377208,2013-11-06 22:32:00,"MET.K3",36,36
1115999.71276658,-2053003.95111487,2013-11-07 06:32:00,"MET.K3",21,21
1116891.54129541,-2053320.13954658,2013-11-07 07:32:00,"MET.K3",73,73
1116848.8691864,-2053272.41471789,2013-11-07 09:35:00,"MET.K3",72,72
1116763.4582005,-2053288.18535591,2013-11-07 10:32:00,"MET.K3",69,69
1116839.0742281,-2053301.75673404,2013-11-07 11:32:00,"MET.K3",72,72
1116836.88817422,-2053314.6609625,2013-11-07 12:32:00,"MET.K3",71,71
1116937.05507333,-2053443.95739327,2013-11-07 14:32:00,"MET.K3",73,73
1117154.61659964,-2053061.73223803,2013-11-07 15:32:00,"MET.K3",68,68
1117349.33992878,-2053056.9211684,2013-11-07 16:32:00,"MET.K3",56,56
1116907.26340651,-2053326.20994672,2013-11-07 17:32:00,"MET.K3",73,73
1117570.12078918,-2053012.17508666,2013-11-07 18:32:00,"MET.K3",37,37
1117895.41017184,-2052472.1725323,2013-11-07 19:32:00,"MET.K3",21,21
1116905.97716556,-2053311.33805091,2013-11-08 02:33:00,"MET.K3",72,72
1116996.08908355,-2053314.25760535,2013-11-08 03:32:00,"MET.K3",71,71
1116983.30042038,-2053326.81942283,2013-11-08 04:33:00,"MET.K3",70,70
1117046.27584472,-2053403.00797274,2013-11-08 06:12:00,"MET.K3",71,71
1118728.52508697,-2051928.26088726,2013-11-08 09:13:00,"MET.K3",22,22
1117731.03342218,-2053013.68654035,2013-11-08 11:13:00,"MET.K3",30,30
1117559.12476321,-2053078.55191381,2013-11-08 13:12:00,"MET.K3",37,37
1116898.40173504,-2053272.16524395,2013-11-08 14:13:00,"MET.K3",70,70
1117236.7090561,-2052984.68341311,2013-11-08 15:12:00,"MET.K3",69,69
1117067.07786869,-2053088.55399269,2013-11-09 15:01:00,"MET.K3",69,69
1116954.78967813,-2053333.31078301,2013-11-09 16:01:00,"MET.K3",71,71
1117232.7214865,-2052561.91190582,2013-11-09 17:01:00,"MET.K3",27,27
1117613.91677187,-2052479.72794174,2013-11-09 19:01:00,"MET.K3",23,23
1116920.11200775,-2053311.79598023,2013-11-09 20:01:00,"MET.K3",71,71
1116911.97018241,-2053235.53147005,2013-11-09 21:00:00,"MET.K3",70,70
1116882.7671595,-2053318.00124424,2013-11-09 22:01:00,"MET.K3",73,73
1117001.30883715,-2053153.15585855,2013-11-09 23:00:00,"MET.K3",71,71
1117242.28999742,-2052812.47066407,2013-11-10 00:01:00,"MET.K3",40,40
1117590.23540184,-2052773.69930513,2013-11-10 01:00:00,"MET.K3",33,33
1117851.02664287,-2052804.40140902,2013-11-10 02:00:00,"MET.K3",25,25
1117914.19523533,-2053038.16467088,2013-11-10 03:01:00,"MET.K3",27,27
1118060.62355692,-2052940.96217849,2013-11-10 04:00:00,"MET.K3",25,25
1120883.86919619,-2053262.66061286,2013-11-10 10:01:00,"MET.K3",37,37
1120838.04800839,-2053257.45948612,2013-11-10 11:01:00,"MET.K3",35,35
1117321.04336109,-2066104.30870405,2013-11-12 00:01:00,"MET.K3",75,75
1117003.91879163,-2065313.54536858,2013-11-12 01:00:00,"MET.K3",33,33
1117089.91058809,-2065603.67632377,2013-11-12 02:00:00,"MET.K3",36,36
1117250.95637221,-2065597.80707113,2013-11-12 03:01:00,"MET.K3",38,38
1116992.05620336,-2065352.08674126,2013-11-12 18:00:00,"MET.K3",34,34
1121342.52275474,-2053355.48055344,2013-11-14 09:01:00,"MET.K3",26,26
1117184.71513072,-2053060.85355805,2013-11-14 11:04:00,"MET.K3",68,68
1116852.31034024,-2053329.99075527,2013-11-14 13:43:00,"MET.K3",71,71
1117157.40402011,-2053030.30905068,2013-11-14 14:44:00,"MET.K3",68,68
1117164.41208364,-2053032.39021314,2013-11-14 15:44:00,"MET.K3",68,68
1116831.347537,-2053321.89658723,2013-11-16 23:38:00,"MET.K3",71,71
1116838.35441939,-2053323.97761736,2013-11-17 00:37:00,"MET.K3",71,71
1116838.47441202,-2053320.27339611,2013-11-17 01:37:00,"MET.K3",71,71
1116995.7890617,-2053323.5170671,2013-11-17 02:37:00,"MET.K3",71,71
1116990.48836022,-2053323.34531599,2013-11-17 03:37:00,"MET.K3",71,71
1117665.26649865,-2053350.78223552,2013-11-17 04:37:00,"MET.K3",28,28
1117675.92807439,-2053349.27398897,2013-11-17 05:37:00,"MET.K3",28,28
1116867.16500099,-2053308.22775684,2013-11-20 00:05:00,"MET.K3",72,72
1116894.62831764,-2053279.45811233,2013-11-20 01:06:00,"MET.K3",71,71
1117011.33115989,-2053335.14279704,2013-11-20 02:05:00,"MET.K3",71,71
1116921.0718484,-2053282.16884395,2013-11-20 03:05:00,"MET.K3",70,70
1116945.02823606,-2053307.04216191,2013-11-20 04:05:00,"MET.K3",71,71
1117846.55626885,-2052887.67351393,2013-11-20 05:05:00,"MET.K3",28,28
1117377.49308767,-2052570.31025693,2013-11-20 15:05:00,"MET.K3",26,26
1117215.7590512,-2053249.08242394,2013-11-20 16:05:00,"MET.K3",69,69
1123519.56542822,-2047201.29524912,2013-11-22 07:06:00,"MET.K3",28,28
1123797.3119986,-2047853.66034381,2013-11-22 08:06:00,"MET.K3",30,30
1124423.59591114,-2048181.87602688,2013-11-22 09:05:00,"MET.K3",25,25
1124787.48428275,-2047930.52228949,2013-11-22 10:05:00,"MET.K3",32,32
1124679.67593511,-2047710.0875098,2013-11-22 11:05:00,"MET.K3",25,25
1124609.04257106,-2047759.68738136,2013-11-22 12:08:00,"MET.K3",23,23
1124578.31545724,-2047725.31210944,2013-11-22 13:06:00,"MET.K3",23,23
1124592.33606188,-2047729.4780631,2013-11-22 14:05:00,"MET.K3",23,23
1124830.59398708,-2048019.0665836,2013-11-22 15:05:00,"MET.K3",27,27
1125225.23177049,-2048234.06217917,2013-11-22 16:05:00,"MET.K3",27,27
1125549.89619547,-2048478.2926712,2013-11-22 17:05:00,"MET.K3",23,23
1125944.98538516,-2048517.1969072,2013-11-22 18:05:00,"MET.K3",21,21
1128193.63665571,-2048422.33893241,2013-11-23 15:47:00,"MET.K3",24,24
1128538.44968138,-2048752.58102239,2013-11-23 16:47:00,"MET.K3",22,22
1120930.77827372,-2053234.52983212,2013-11-24 03:47:00,"MET.K3",37,37
1120289.85425677,-2053252.57259222,2013-11-24 05:47:00,"MET.K3",27,27
1117541.70331821,-2053343.06645158,2013-11-24 06:47:00,"MET.K3",33,33
1116912.80407878,-2053318.97433595,2013-11-24 07:47:00,"MET.K3",72,72
1117469.5851014,-2053003.3542336,2013-11-24 08:47:00,"MET.K3",40,40
1117631.33828346,-2052978.93944068,2013-11-24 09:47:00,"MET.K3",34,34
1117720.81763101,-2053055.99015919,2013-11-24 10:47:00,"MET.K3",31,31
1117760.73622758,-2053079.52950049,2013-11-24 11:47:00,"MET.K3",27,27
1117046.19553717,-2053241.7343511,2013-11-24 12:47:00,"MET.K3",72,72
1117813.11393037,-2052773.51188179,2013-11-24 13:47:00,"MET.K3",26,26
1123965.81869277,-2048274.43668693,2013-11-25 02:46:00,"MET.K3",23,23
1124460.31310745,-2048303.58048021,2013-11-25 03:45:00,"MET.K3",21,21
1124647.1307594,-2048326.37656609,2013-11-25 04:45:00,"MET.K3",23,23
1124998.71856031,-2048126.53459552,2013-11-25 05:45:00,"MET.K3",30,30
1125563.98238615,-2047724.19953902,2013-11-25 06:46:00,"MET.K3",34,34
1126080.08756082,-2047364.7561427,2013-11-25 07:45:00,"MET.K3",47,47
1126848.37746051,-2047464.11088541,2013-11-25 08:44:00,"MET.K3",31,31
1128226.24398409,-2048184.242091,2013-11-25 15:45:00,"MET.K3",24,24
1128665.11599337,-2048398.92232332,2013-11-25 16:45:00,"MET.K3",27,27
1129465.45355851,-2048384.50103254,2013-11-25 17:45:00,"MET.K3",24,24
1129647.88798685,-2047359.65139887,2013-11-26 06:45:00,"MET.K3",22,22
1128401.48325362,-2047591.15469255,2013-11-26 07:44:00,"MET.K3",24,24
1128177.1016891,-2047580.06659848,2013-11-26 15:45:00,"MET.K3",25,25
1128377.71357817,-2047829.54284145,2013-11-26 16:45:00,"MET.K3",26,26
1129174.74878594,-2048614.09320959,2013-11-27 06:44:00,"MET.K3",25,25
1126885.26182018,-2047526.50275428,2013-11-27 08:45:00,"MET.K3",26,26
1126869.40768461,-2047470.36295731,2013-11-27 09:45:00,"MET.K3",28,28
1126882.63843104,-2047498.60690279,2013-11-27 10:45:00,"MET.K3",27,27
1126873.61684349,-2047503.87278892,2013-11-27 11:46:00,"MET.K3",27,27
1126879.10230399,-2047498.49085608,2013-11-27 13:46:00,"MET.K3",27,27
1126901.71821142,-2047510.35697029,2013-11-27 14:45:00,"MET.K3",26,26
1126902.44756736,-2047488.13309427,2013-11-27 15:45:00,"MET.K3",25,25
1126274.42545353,-2047968.1033454,2013-11-27 16:45:00,"MET.K3",35,35
1125884.109587,-2048161.0961957,2013-11-27 17:45:00,"MET.K3",34,34
1125532.39372141,-2048418.3933873,2013-11-27 18:44:00,"MET.K3",25,25
1120719.11481361,-2053270.26674849,2013-11-27 22:45:00,"MET.K3",35,35
1117729.09163605,-2053291.68017567,2013-11-27 23:44:00,"MET.K3",26,26
1116918.82467538,-2053296.92515782,2013-11-28 00:45:00,"MET.K3",71,71
1116992.19457853,-2053325.25354671,2013-11-28 01:45:00,"MET.K3",71,71
1116999.02252063,-2053332.88990836,2013-11-28 02:45:00,"MET.K3",71,71
1116968.98558397,-2053331.91667386,2013-11-28 03:44:00,"MET.K3",71,71
1116851.56286493,-2053298.45317581,2013-11-28 04:45:00,"MET.K3",72,72
